# Base de datos: dbSUPER
# Descripción: Super-enhancers con coordenadas, líneas celulares y genes diana
# Fuente: https://asntech.org/dbsuper/
# Dimensiones totales: 69022 filas, 30 columnas
# Filas en esta muestra: 50
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000041996	chr19	47446076	47459624	hg19	chr19	46942819	46956367	hg38	0.95	1	SE_29058	https://asntech.org/dbsuper/details.php?se_id=SE_29058	24119843	Fetal Intestine Large	H3K27ac	super-enhancer	dbSUPER	AP2S1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000048757	chr20	35458818	35491288	hg19	chr20	36830415	36862885	hg38	0.95	1	SE_26297	https://asntech.org/dbsuper/details.php?se_id=SE_26297	24119843	Duodenum Smooth Muscle	H3K27ac	super-enhancer	dbSUPER	DSN1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000022341	chr12	120417530	120456554	hg19	chr12	119979726	120018750	hg38	0.95	1	SE_18355	https://asntech.org/dbsuper/details.php?se_id=SE_18355	24119843	CD4p CD25- Il17- PMAstim Th	H3K27ac	super-enhancer	dbSUPER	BICDL1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000048059	chr20	17591268	17666072	hg19	chr20	17610623	17685427	hg38	0.95	1	SE_65600	https://asntech.org/dbsuper/details.php?se_id=SE_65600	26438538	Pancreatic islets	H3K27ac	super-enhancer	dbSUPER	RRBP1	26438538	closest	-	-	-	-	-	-	-	-	-
CRMHS00000069934	chr8	17459380	17556908	hg19	chr8	17601871	17699399	hg38	0.95	1	SE_04857	https://asntech.org/dbsuper/details.php?se_id=SE_04857	24119843	Brain Cingulate Gyrus	H3K27ac	super-enhancer	dbSUPER	MTUS1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000038116	chr17	80249900	80257502	hg19	chr17	82292024	82299626	hg38	0.95	1	SE_10769	https://asntech.org/dbsuper/details.php?se_id=SE_10769	24119843	CD19 Primary	H3K27ac	super-enhancer	dbSUPER	CSNK1D	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000010968	chr1	229356513	229410092	hg19	chr1	229220766	229274345	hg38	0.95	1	SE_06048	https://asntech.org/dbsuper/details.php?se_id=SE_06048	24119843	Brain Hippocampus Middle	H3K27ac	super-enhancer	dbSUPER	RAB4A	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000061405	chr5	71882329	71902572	hg19	chr5	72586502	72606745	hg38	0.95	1	SE_38476	https://asntech.org/dbsuper/details.php?se_id=SE_38476	24119843	HUVEC	H3K27ac	super-enhancer	dbSUPER	TNPO1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000050725	chr21	45262153	45287871	hg19	chr21	43842272	43867990	hg38	0.95	1	SE_59355	https://asntech.org/dbsuper/details.php?se_id=SE_59355	24332044	Ly3	H3K27ac	super-enhancer	dbSUPER	AGPAT3	24332044	closest	-	-	-	-	-	-	-	-	-
CRMHS00000046086	chr2	30424589	30524805	hg19	chr2	30201723	30301939	hg38	0.95	1	SE_40870	https://asntech.org/dbsuper/details.php?se_id=SE_40870	24119843	Left Ventricle	H3K27ac	super-enhancer	dbSUPER	LBH	24119843	closest	-	-	-	-	-	-	-	-	-
