# Base de datos: dbSUPER
# Descripción: Super-enhancers con coordenadas, líneas celulares y genes diana
# Fuente: https://asntech.org/dbsuper/
# Dimensiones totales: 69022 filas, 30 columnas
# Filas en esta muestra: 100
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000035442	chr17	40423419	40442091	hg19	chr17	42271401	42290073	hg38	0.95	1	SE_15733	https://asntech.org/dbsuper/details.php?se_id=SE_15733	24119843	CD4 Memory Primary 8pool	H3K27ac	super-enhancer	dbSUPER	STAT5B	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000073267	chr9	35510352	35522915	hg19	chr9	35510355	35522918	hg38	0.95	1	SE_02619	https://asntech.org/dbsuper/details.php?se_id=SE_02619	24119843	Astrocytes	H3K27ac	super-enhancer	dbSUPER	RUSC2	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000073880	chr9	93953586	93975857	hg19	chr9	91191304	91213575	hg38	0.95	1	SE_35319	https://asntech.org/dbsuper/details.php?se_id=SE_35319	24119843	HepG2	H3K27ac	super-enhancer	dbSUPER	AUH	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000048059	chr20	17591268	17666072	hg19	chr20	17610623	17685427	hg38	0.95	1	SE_65600	https://asntech.org/dbsuper/details.php?se_id=SE_65600	26438538	Pancreatic islets	H3K27ac	super-enhancer	dbSUPER	RRBP1	26438538	closest	-	-	-	-	-	-	-	-	-
CRMHS00000032616	chr16	50278674	50316622	hg19	chr16	50244763	50282711	hg38	0.95	1	SE_21314	https://asntech.org/dbsuper/details.php?se_id=SE_21314	24119843	CD8 Memory 7pool	H3K27ac	super-enhancer	dbSUPER	TENT4B	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000048757	chr20	35458818	35491288	hg19	chr20	36830415	36862885	hg38	0.95	1	SE_26297	https://asntech.org/dbsuper/details.php?se_id=SE_26297	24119843	Duodenum Smooth Muscle	H3K27ac	super-enhancer	dbSUPER	DSN1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000066833	chr7	150052940	150084431	hg19	chr7	150355851	150387343	hg38	0.95	1.000032	SE_43573	https://asntech.org/dbsuper/details.php?se_id=SE_43573	24119843	MM1S	H3K27ac	super-enhancer	dbSUPER	REPIN1	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000046861	chr2	55450117	55462092	hg19	chr2	55222981	55234956	hg38	0.95	1	SE_17211	https://asntech.org/dbsuper/details.php?se_id=SE_17211	24119843	CD4p CD225int CD127p Tmem	H3K27ac	super-enhancer	dbSUPER	RPS27A	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000046643	chr2	47188989	47314619	hg19	chr2	46961850	47087480	hg38	0.95	1	SE_06717	https://asntech.org/dbsuper/details.php?se_id=SE_06717	24119843	Brain Hippocampus Middle 150	H3K27ac	super-enhancer	dbSUPER	MCFD2	24119843	closest	-	-	-	-	-	-	-	-	-
CRMHS00000050292	chr21	36154979	36219366	hg19	chr21	34782682	34847069	hg38	0.95	1	SE_67752	https://asntech.org/dbsuper/details.php?se_id=SE_67752	23582323	u87	MED1	super-enhancer	dbSUPER	RUNX1	23582323	closest	-	-	-	-	-	-	-	-	-
