# Base de datos: HACER
# Descripción: Human Active Cis-regulatory Elements database
# Fuente: http://bioinfo.vanderbilt.edu/AE/HACER/
# Dimensiones totales: 7476524 filas, 30 columnas
# Filas en esta muestra: 25
# Estrategia: C_stratified (estratificado por columna categórica)

# MUESTRA DE DATOS (formato TSV):

crm_ID	orig_chr	orig_start	orig_end	orig_assembly	current_chr	current_start	current_end	current_assembly	minimum_ratio	score	original_ID	crossref	enh_PMID	biosample_name	enh_method	type	source	hgnc_symbol_target_genes	enh2gene_PMID	enh2gene_method	hgnc_symbol_TFs	TFs2enh_PMID	TFs2enh_method	disease	disease_PMID	disease_method	refsnp_ID	mutation_PMID	mutation_method
CRMHS00000087738	chr12	122124782	122125118	hg19	chr12	121686876	121687212	hg38	0.95	1	-	-	30247654	MEG-01	CAGE	-	HACER	MORN3	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000132779	chr7	99962576	99962959	hg19	chr7	100364953	100365336	hg38	0.95	1	-	-	30247654	HS-PSS	CAGE	-	HACER	PILRA	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00007334521	chr10	29327395	29329982	hg19	chr10	29038466	29041053	hg38	0.95	1	-	-	30247654	-	-	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000111606	chr20	48717588	48717974	hg19	chr20	50101051	50101437	hg38	0.95	1	-	-	30247654	RPMI 2650	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000085183	chr11	14356156	14356413	hg19	chr11	14334610	14334867	hg38	0.95	1	-	-	30247654	A172	CAGE	-	HACER	RRAS2	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000133280	chr8	119808728	119809168	hg19	chr8	118796489	118796929	hg38	0.95	1	-	-	30247654	ECC10	CAGE	-	HACER	TNFRSF11B	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000115179	chr3	123376969	123377163	hg19	chr3	123658122	123658316	hg38	0.95	1	-	-	30247654	NCI-H1770	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000099703	chr17	48139711	48140314	hg19	chr17	50062347	50062950	hg38	0.95	1	-	-	30247654	Saos-2	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000100951	chr17	77117014	77117407	hg19	chr17	79120932	79121325	hg38	0.95	1	-	-	30247654	NCI-H82	CAGE	-	HACER	ENGASE	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000134313	chr8	145558616	145559185	hg19	chr8	144334954	144335523	hg38	0.95	1	-	-	30247654	HelaS3 ENCODE	CAGE	-	HACER	HSF1	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000110504	chr20	14266623	14266907	hg19	chr20	14285977	14286261	hg38	0.95	1	-	-	30247654	FU-RPNT-2	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000089157	chr12	56876109	56876291	hg19	chr12	56482325	56482507	hg38	0.95	1	-	-	30247654	NEC15	CAGE	-	HACER	TIMELESS	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000128174	chr6	35570271	35570732	hg19	chr6	35602494	35602955	hg38	0.95	1	-	-	30247654	RPMI1788	CAGE	-	HACER	RPL10A	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000110944	chr20	31373290	31373636	hg19	chr20	32785484	32785830	hg38	0.95	1	-	-	30247654	GM12878 ENCODE	CAGE	-	HACER	BPIFB3	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000132091	chr7	5638553	5639025	hg19	chr7	5598922	5599394	hg38	0.95	1	-	-	30247654	HEK293	CAGE	-	HACER	FSCN1	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000110658	chr20	19967147	19967464	hg19	chr20	19986503	19986820	hg38	0.95	1	-	-	30247654	TCO-1	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000083436	chr10	75022023	75022098	hg19	chr10	73262265	73262340	hg38	0.95	1	-	-	30247654	P30	CAGE	-	HACER	MRPS16	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000081928	chr10	20064263	20064493	hg19	chr10	19775334	19775564	hg38	0.95	1	-	-	30247654	THP-1	CAGE	-	HACER	PLXDC2	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000096679	chr16	20863043	20863195	hg19	chr16	20851721	20851873	hg38	0.95	1	-	-	30247654	Mero-14	CAGE	-	HACER	DCUN1D3	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000124995	chr5	86649300	86650123	hg19	chr5	87353483	87354306	hg38	0.95	1	-	-	30247654	PC-3	CAGE	-	HACER	CCNH	30247654	closest	-	-	-	-	-	-	-	-	-
CRMHS00000131806	chr7	45244610	45244975	hg19	chr7	45205011	45205376	hg38	0.95	1	-	-	30247654	ATN-1	CAGE	-	HACER	MYO1G	30247654	expression correlation	-	-	-	-	-	-	-	-	-
CRMHS00000090106	chr12	93320988	93321201	hg19	chr12	92927212	92927425	hg38	0.95	1	-	-	30247654	ARH-77	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000087322	chr12	109249389	109249909	hg19	chr12	108855613	108856133	hg38	0.95	1	-	-	30247654	COBL-a	CAGE	-	HACER	-	-	-	-	-	-	-	-	-	-	-	-
CRMHS00000139516	chrX	30639363	30639574	hg19	chrX	30621246	30621457	hg38	0.95	1	-	-	30247654	Ki-JK	CAGE	-	HACER	FTLP2	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
CRMHS00000107488	chr2	216948718	216948931	hg19	chr2	216083995	216084208	hg38	0.95	1	-	-	30247654	HepG2 ENCODE	CAGE	-	HACER	XRCC5	30247654	distance_50kb	-	-	-	-	-	-	-	-	-
