crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample_name,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000129723,chr7,107136125,107136576,hg19,chr7,107495680,107496131,hg38,0.95,1.0,-,-,30247654,HPB-ALL,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000095290,chr15,67134448,67134928,hg19,chr15,66842110,66842590,hg38,0.95,1.0,-,-,30247654,SNU-387,CAGE,-,HACER,SMAD6,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000075686,chr1,153936554,153936861,hg19,chr1,153964078,153964385,hg38,0.95,1.0,-,-,30247654,A431,CAGE,-,HACER,SLC39A1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000105270,chr2,113556767,113557612,hg19,chr2,112799190,112800035,hg38,0.95,1.0,-,-,30247654,JHOS-2,CAGE,-,HACER,IL1B,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00007357505,chr22,41410194,41421357,hg19,chr22,41014190,41025353,hg38,0.95,1.0,AE_hg19_GM12878_21363,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21363,30247654,Esophagus_Mucosa,-,-,HACER,-,30247654,-,-,-,-,-,-,-,rs13054700,30247654,overlap
CRMHS00007358074,chr6,32569950,32580061,hg19,chr6,32602173,32612284,hg38,0.95,1.0,AE_hg19_GM12878_21932,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21932,30247654,Adipose_Visceral_Omentum,-,-,HACER,HLA-DRB5,30247654,-,-,-,-,-,-,-,rs112848051,30247654,overlap
CRMHS00007359278,chr1,211395102,211397473,hg19,chr1,211221760,211224131,hg38,0.95,1.0,-,-,30247654,-,-,-,HACER,RCOR3,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000137857,chr9,35114116,35114547,hg19,chr9,35114119,35114550,hg38,0.95,1.0,-,-,30247654,HS-ES-1,CAGE,-,HACER,DNAJB5,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000080725,chr1,956563,956812,hg19,chr1,1021183,1021432,hg38,0.95,1.0,-,-,30247654,HTMMT,CAGE,-,HACER,PUSL1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105914,chr2,145122623,145122802,hg19,chr2,144365056,144365235,hg38,0.95,1.0,-,-,30247654,GM12878 ENCODE,CAGE,-,HACER,GTDC1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000077067,chr1,201618983,201619286,hg19,chr1,201649855,201650158,hg38,0.95,1.0,-,-,30247654,NCI-H650,CAGE,-,HACER,CSRP1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000124432,chr5,60710257,60710608,hg19,chr5,61414430,61414781,hg38,0.95,1.0,-,-,30247654,NCI-H226,CAGE,-,HACER,RPL3P6,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000130606,chr7,150317630,150317699,hg19,chr7,150620542,150620611,hg38,0.95,1.0,-,-,30247654,MIA Paca2,CAGE,-,HACER,GIMAP2,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000097002,chr16,3207486,3207903,hg19,chr16,3157485,3157902,hg38,0.95,1.0,-,-,30247654,DMS 144,CAGE,-,HACER,SRRM2,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075861,chr1,157980631,157980890,hg19,chr1,158010841,158011100,hg38,0.95,1.0,-,-,30247654,15425,CAGE,-,HACER,KIRREL1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000107079,chr2,200800298,200800427,hg19,chr2,199935575,199935704,hg38,0.95,1.0,-,-,30247654,HTMMT,CAGE,-,HACER,C2orf69,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000125915,chr6,12484193,12484504,hg19,chr6,12483961,12484272,hg38,0.95,1.0,-,-,30247654,NCI-H2052,CAGE,-,HACER,EDN1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000120999,chr4,71695000,71695080,hg19,chr4,70829283,70829363,hg38,0.95,1.0,-,-,30247654,NH-12,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000095687,chr15,77711297,77711794,hg19,chr15,77418955,77419452,hg38,0.95,1.0,-,-,30247654,OMC-9,CAGE,-,HACER,HMG20A,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00007357801,chr5,149856033,149881220,hg19,chr5,150476470,150501658,hg38,0.95,1.00003970144513,AE_hg19_GM12878_21659,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21659,30247654,Brain_Caudate_basal_ganglia,-,-,HACER,-,-,-,-,-,-,-,-,-,rs17726541,30247654,overlap
CRMHS00000131514,chr7,36231676,36232185,hg19,chr7,36192067,36192576,hg38,0.95,1.0,-,-,30247654,Mo,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000077892,chr1,224598124,224598418,hg19,chr1,224410422,224410716,hg38,0.95,1.0,-,-,30247654,BALL-1,CAGE,-,HACER,WDR26,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000089782,chr12,79848111,79848561,hg19,chr12,79454331,79454781,hg38,0.95,1.0,-,-,30247654,10964C,CAGE,-,HACER,-,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000100240,chr17,64524337,64524637,hg19,chr17,66528219,66528519,hg38,0.95,1.0,-,-,30247654,Saos-2,CAGE,-,HACER,PRKCA,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000107388,chr2,213185826,213186073,hg19,chr2,212321101,212321348,hg38,0.95,1.0,-,-,30247654,MKL-1,CAGE,-,HACER,ERBB4,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000110471,chr20,1307828,1308261,hg19,chr20,1327184,1327617,hg38,0.95,1.0,-,-,30247654,DMS 144,CAGE,-,HACER,SNPH,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000075019,chr1,109133637,109134097,hg19,chr1,108591015,108591475,hg38,0.95,1.0,-,-,30247654,Mo,CAGE,-,HACER,EEIG2,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000119860,chr4,173920202,173920438,hg19,chr4,172999051,172999287,hg38,0.95,1.0,-,-,30247654,MKPL-1,CAGE,-,HACER,GALNT7,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000138776,chr9,99213129,99213681,hg19,chr9,96450847,96451399,hg38,0.95,1.0,-,-,30247654,SW 1573,CAGE,-,HACER,ZNF367,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000134589,chr8,23138717,23138953,hg19,chr8,23281204,23281440,hg38,0.95,1.0,-,-,30247654,8505C,CAGE,-,HACER,LOXL2,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000084919,chr11,12697923,12698543,hg19,chr11,12676376,12676996,hg38,0.95,1.0,-,-,30247654,ECC10,CAGE,-,HACER,TEAD1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000081030,chr10,10839185,10839573,hg19,chr10,10797222,10797610,hg38,0.95,1.0,-,-,30247654,Hs 53.T,CAGE,-,HACER,SFTA1P,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000100648,chr17,73293570,73293940,hg19,chr17,75297489,75297859,hg38,0.95,1.0,-,-,30247654,BALL-1,CAGE,-,HACER,-,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000101173,chr17,80453708,80453979,hg19,chr17,82495832,82496103,hg38,0.95,1.0,AE_hg19_GM12878-ENCODE_497612,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878-ENCODE_497612,30247654,Brain_Cerebellar_Hemisphere,-,-,HACER,-,-,-,-,-,-,-,-,-,rs28572493,30247654,overlap
CRMHS00000122922,chr5,151129219,151129502,hg19,chr5,151749658,151749941,hg38,0.95,1.0,-,-,30247654,FU-RPNT-2,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000092955,chr14,56047594,56047945,hg19,chr14,55580876,55581227,hg38,0.95,1.0,-,-,30247654,No36,CAGE,-,HACER,KTN1-AS1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000077638,chr1,21663991,21664182,hg19,chr1,21337498,21337689,hg38,0.95,1.0,-,-,30247654,NCI-H82,CAGE,-,HACER,EIF4G3,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000076657,chr1,1840449,1840835,hg19,chr1,1909010,1909396,hg38,0.95,1.0,-,-,30247654,T3M-5,CAGE,-,HACER,TMEM240,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00007358074,chr6,32569950,32580061,hg19,chr6,32602173,32612284,hg38,0.95,1.0,AE_hg19_GM12878_21932,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21932,30247654,Brain_Spinal_cord_cervical_c-1,-,-,HACER,-,-,-,-,-,-,-,-,-,rs13207945,30247654,overlap
CRMHS00000086233,chr11,65187297,65188198,hg19,chr11,65419826,65420727,hg38,0.95,1.0,-,-,30247654,StromaNKtert,CAGE,-,HACER,KCNK7,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000077141,chr1,203481982,203482534,hg19,chr1,203512854,203513406,hg38,0.95,1.0,-,-,30247654,HOKUG,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000082637,chr10,4556552,4557090,hg19,chr10,4514360,4514898,hg38,0.95,1.0,-,-,30247654,HOKUG,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00007410579,chrX,117349233,117351689,hg19,chrX,118215270,118217726,hg38,0.95,1.0,-,-,30247654,-,-,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000133599,chr8,128237300,128237732,hg19,chr8,127225055,127225487,hg38,0.95,1.0,-,-,30247654,T3M-5,CAGE,-,HACER,CCAT1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000102114,chr18,47628723,47629107,hg19,chr18,50102353,50102737,hg38,0.95,1.0,-,-,30247654,ATN-1,CAGE,-,HACER,MYO5B,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000113258,chr21,45616099,45616530,hg19,chr21,44196216,44196647,hg38,0.95,1.0,-,-,30247654,NALM-6,CAGE,-,HACER,ICOSLG,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00007401475,chr7,54056691,54057551,hg19,chr7,53988998,53989858,hg38,0.95,1.0,-,-,30247654,-,-,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000103391,chr19,21505293,21505670,hg19,chr19,21322491,21322868,hg38,0.95,1.0,-,-,30247654,F-36P,CAGE,-,HACER,ZNF708,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000098604,chr17,17597479,17598220,hg19,chr17,17694165,17694906,hg38,0.95,1.0,-,-,30247654,SKG-II-SF,CAGE,-,HACER,RAI1,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000124148,chr5,49989954,49990143,hg19,chr5,50694120,50694309,hg38,0.95,1.0,-,-,30247654,OMC-2,CAGE,-,HACER,EMB,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075948,chr1,160473114,160473222,hg19,chr1,160503324,160503432,hg38,0.95,1.0,-,-,30247654,RPMI1788,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00007358137,chr7,100890572,100899209,hg19,chr7,101247291,101255928,hg38,0.95,1.0,AE_hg19_GM12878_21995,http://bioinfo.vanderbilt.edu/AE/HACER/detail.php?id=AE_hg19_GM12878_21995,30247654,Adrenal_Gland,-,-,HACER,CLDN15,30247654,-,-,-,-,-,-,-,rs6975417,30247654,overlap
CRMHS00000095155,chr15,63663812,63664001,hg19,chr15,63371613,63371802,hg38,0.95,1.0,-,-,30247654,NOR-P1,CAGE,-,HACER,CA12,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00007336836,chr9,95909544,95915537,hg19,chr9,93147262,93153255,hg38,0.95,1.0,-,-,30247654,-,-,-,HACER,NINJ1,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000131858,chr7,47391456,47391672,hg19,chr7,47351858,47352074,hg38,0.95,1.0,-,-,30247654,EBC-1,CAGE,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000127993,chr6,31530961,31531387,hg19,chr6,31563184,31563610,hg38,0.95,1.0,-,-,30247654,LI90,CAGE,-,HACER,SNORD84,30247654,distance_50kb,-,-,-,-,-,-,-,-,-
CRMHS00000121035,chr4,74055104,74055142,hg19,chr4,73189387,73189425,hg38,0.95,1.0,-,-,30247654,KMLS-1,CAGE,-,HACER,ALB,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00007393571,chr3,190848758,190849797,hg19,chr3,191130969,191132008,hg38,0.95,1.0,-,-,30247654,-,-,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000076690,chr1,184924828,184925180,hg19,chr1,184955696,184956048,hg38,0.95,1.0,-,-,30247654,ATN-1,CAGE,-,HACER,NIBAN1,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000101096,chr17,79302809,79302914,hg19,chr17,81329009,81329114,hg38,0.95,1.0,-,-,30247654,TC-YIK,CAGE,-,HACER,TMEM105,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000122921,chr5,151119916,151120243,hg19,chr5,151740355,151740682,hg38,0.95,1.0,-,-,30247654,K562 ENCODE,CAGE,-,HACER,-,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000129945,chr7,11860647,11861050,hg19,chr7,11821021,11821424,hg38,0.95,1.0,-,-,30247654,HL60,CAGE,-,HACER,TMEM106B,30247654,closest,-,-,-,-,-,-,-,-,-
CRMHS00000087653,chr12,120669025,120669761,hg19,chr12,120231222,120231958,hg38,0.95,1.0,-,-,30247654,NCI-H650,CAGE,-,HACER,RAB35,30247654,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00007462833,chr2,19810768,19816722,hg19,chr2,19611007,19616961,hg38,0.95,1.0,-,-,30247654,-,-,-,HACER,-,-,-,-,-,-,-,-,-,-,-,-
